Zucchini Tomato Soup I,https://www.allrecipes.com/recipe/13402/zucchini-tomato-soup-i/,https://images.media-allrecipes.com/userphotos/560x315/3107456.jpg,"I got this recipe from a neighbor and my family really liked it. I have shared the recipe with many!",483
Quick and Easy Eggs Benedict,https://www.allrecipes.com/recipe/70628/quick-and-easy-eggs-benedict/,https://images.media-allrecipes.com/userphotos/560x315/2481664.jpg,"This is a no-fuss, easy recipe. The sauce is simply put together in a blender - no double boiling necessary. Assemble eggs with sauce over hot buttered English muffins with Canadian bacon, or if you prefer, Serrano ham. Yum!",690
Garlic Red Potatoes,https://www.allrecipes.com/recipe/25272/garlic-red-potatoes/,https://images.media-allrecipes.com/userphotos/560x315/44536.jpg,"Simple, savory, and very flavorful variation on new red potatoes. Excellent side dish!",279
Scrambled Egg Muffins,https://www.allrecipes.com/recipe/222586/scrambled-egg-muffins/,https://images.media-allrecipes.com/userphotos/560x315/2414284.jpg,"These scrambled egg muffins with plenty of sausage and Cheddar cheese make a filling and fun treat at your next brunch. They're pretty, hearty, and fun to serve.",143
Simple Garlic Shrimp,https://www.allrecipes.com/recipe/220597/simple-garlic-shrimp/,https://images.media-allrecipes.com/userphotos/560x315/1330843.jpg,"If you like shrimp and LOVE garlic, I hope you give this fast and delicious recipe a try soon. Enjoy!",196
Spinach Quiche,https://www.allrecipes.com/recipe/16664/spinach-quiche/,https://images.media-allrecipes.com/userphotos/560x315/2144550.jpg,"Let me start by saying that I devised this recipe myself, and I just sort of add 'this and that.' This recipe is VERY forgiving, so you can add or remove ingredients according to your taste!",613
Broccoli With Lemon Almond Butter,https://www.allrecipes.com/recipe/13920/broccoli-with-lemon-almond-butter/,https://images.media-allrecipes.com/userphotos/560x315/186939.jpg,"This is a quickly and easily prepared broccoli dish. This recipe can also be made with frozen broccoli.",170
Vegan Red Lentil Soup,https://www.allrecipes.com/recipe/70330/vegan-red-lentil-soup/,https://images.media-allrecipes.com/userphotos/250x250/109892.jpg,"I made up this fusion recipe one night when my friend came over. It is a creamy, delicious soup.",303
Spicy Grilled Broccoli,https://www.allrecipes.com/recipe/266399/spicy-grilled-broccoli/,https://images.media-allrecipes.com/userphotos/560x315/5537405.jpg,"Loaded with flavor and just the right amount of char from the grill. The best way to try grilled broccoli!",286
Curried Cauliflower Soup,https://www.allrecipes.com/recipe/161601/curried-cauliflower-soup/,https://images.media-allrecipes.com/userphotos/560x315/1081842.jpg,"A simple, delicious soup for cold winter days.",130
Simple Cauliflower Soup,https://www.allrecipes.com/recipe/18060/simple-cauliflower-soup/,https://images.media-allrecipes.com/userphotos/250x250/154109.jpg,"A nice and simple healthy soup. First the cauliflower is sauteed in butter with potatoes and onions, and then simmered in vegetable stock.",137
Roasted Broccoli,https://www.allrecipes.com/recipe/166467/roasted-broccoli/,https://images.media-allrecipes.com/userphotos/560x315/766052.jpg,"Tender, flavorful, delicious, and a nice twist to steaming vegetables. This has become the new favorite way to prepare broccoli in our house. Try substituting asparagus or stir-fry vegetables too!",69
Old-World Cabbage Soup,https://www.allrecipes.com/recipe/13100/old-world-cabbage-soup/,https://images.media-allrecipes.com/userphotos/560x315/10940.jpg,"A hearty soup, great for a cold, blustery March day--or any day! My husband Tom developed this recipe and got it just right on the second try. Best if cooked one day ahead, refrigerated overnight and heated just before serving.",39
Awesome Broccoli Marinara,https://www.allrecipes.com/recipe/71881/awesome-broccoli-marinara/,https://images.media-allrecipes.com/userphotos/560x315/346114.jpg,"This is a great quick version of an Italian traditional side dish in our family all the way from Italy.  You can use fresh tomatoes and basil. However, as a mother of four, I opt for the quick method as I'm sure other parents of small ones can appreciate. The kids really love this dish too. Buon Appetito!",121
"Fried Cabbage with Bacon, Onion, and Garlic",https://www.allrecipes.com/recipe/196732/fried-cabbage-with-bacon-onion-and-garlic/,https://images.media-allrecipes.com/userphotos/560x315/230003.jpg,"This is a family favorite that is put into every cookbook for my kids when they move out and get married. It is a beautiful dish with many colors and full of flavor. Warning, it is addictive.",194
Banana Banana Bread,https://www.allrecipes.com/recipe/20144/banana-banana-bread/,https://images.media-allrecipes.com/userphotos/560x315/4565477.jpg,"Why compromise the banana flavor? This banana bread is moist and delicious with loads of banana flavor! Friends and family love my recipe and say it's by far the best! It's wonderful toasted!! Enjoy!",229
Roasted Apples and Brussels Sprouts,https://www.allrecipes.com/recipe/216806/roasted-apples-and-brussels-sprouts/,https://images.media-allrecipes.com/userphotos/560x315/783770.jpg,"Apple, onion, and Brussels sprouts are roasted together with a hint of lemon. My wife and I can go through an entire tray of these by ourselves. Yummo!",88
Eggs n' Fries,https://www.allrecipes.com/recipe/242100/eggs-n-fries/,https://images.media-allrecipes.com/userphotos/560x315/2217331.jpg,"I just don't like eating plain eggs, so when I got this recipe from my grandmother it immediately became my favorite breakfast food.",212
Best Darn Minestrone Soup Around,https://www.allrecipes.com/recipe/50901/best-darn-minestrone-soup-around/,https://images.media-allrecipes.com/userphotos/560x315/21173.jpg,"This is a recipe for a Minestrone Soup that is very similar to Lelli's Minestrone soup here in Detroit.  Make sure you use a large stock pot, because this recipe is big.  SIMPLY AMAZING!",587
Hash Brown and Pork Chop Casserole,https://www.allrecipes.com/recipe/14735/hash-brown-and-pork-chop-casserole/,https://images.media-allrecipes.com/userphotos/560x315/1757363.jpg,"If homey casseroles are your thing, this dish is for you! Rich and creamy its sure to satisfy!",523
Vegetable Beef Minestrone,https://www.allrecipes.com/recipe/21051/vegetable-beef-minestrone/,https://images.media-allrecipes.com/userphotos/560x315/4799860.jpg,"Plenty of vegetables, chick peas or beans of your choice plus pasta.",273
Daddy's Fried Corn and Onions,https://www.allrecipes.com/recipe/18219/daddys-fried-corn-and-onions/,https://images.media-allrecipes.com/userphotos/560x315/877040.jpg,"Combining my two favorites, fried onions and fresh corn, my husband came up with this very simple, delicious side dish.",162
Zucchini Fenchel Suppe (Zucchini and Fennel Soup),https://www.allrecipes.com/recipe/255024/zucchini-fenchel-suppe-zucchini-and-fennel-soup/,https://images.media-allrecipes.com/userphotos/560x315/3884493.jpg,"A very refined soup and so easy to make! Zucchini and fennel combine with chicken stock and simple pantry spices for a soup that is great to make when in season.",103
Easy Mac and Cheese Muffins,https://www.allrecipes.com/recipe/111361/easy-mac-and-cheese-muffins/,https://images.media-allrecipes.com/userphotos/560x315/3557771.jpg,"This takes a fun approach to the traditional mac and cheese recipe. Kids can eat it like a muffin and with their hands, making it a new mac and cheese experience!",208
Strawberry Pie II,https://www.allrecipes.com/recipe/15836/strawberry-pie-ii/,https://images.media-allrecipes.com/userphotos/560x315/401339.jpg,"This is my favorite pie. It is very easy to make. I got the recipe many years ago in North Jersey. It is from the Sussex County Strawberry Farms.",265
Chocolate Cream Puff Swans,https://www.allrecipes.com/recipe/237598/chocolate-cream-puff-swans/,https://images.media-allrecipes.com/userphotos/560x315/4472585.jpg,"These chocolate ganache-filled cream puff swans would be a great way to say thanks to your mother for that whole giving-you-life thing. I think once she tastes them, she'll agree that it was all worth it after all. Make more swan 'heads' so that you have extra in case one breaks.",335
Apple Cider Glazed Doughnuts,https://www.allrecipes.com/recipe/218695/apple-cider-glazed-doughnuts/,https://images.media-allrecipes.com/userphotos/250x250/986258.jpg,"What could be better than homemade doughnuts? Fresh warm homemade doughnuts with cinnamon and an apple cider glaze!",293
Minestrone Soup I,https://www.allrecipes.com/recipe/13187/minestrone-soup-i/,https://images.media-allrecipes.com/userphotos/560x315/283528.jpg,"All the food groups are represented.  Serve this hearty soup with lightly toasted bread to get every last drop.  Recipe can be doubled.",292
Make-Ahead Breakfast Bars,https://www.allrecipes.com/recipe/265839/make-ahead-breakfast-bars/,https://images.media-allrecipes.com/userphotos/560x315/5506506.jpg,"I like to make a batch of these and then cut them and wrap single servings in foil to have handy in the freezer for the week. Much cheaper than the freezer breakfasts from the store and you can basically add/substitute whatever ingredients you want or have handy.",233
Ashley's Apple Cider Doughnuts,https://www.allrecipes.com/recipe/239019/ashleys-apple-cider-doughnuts/,https://images.media-allrecipes.com/userphotos/560x315/1949773.jpg,"A wonderful recipe for autumn.",333
Barbie's Tuna Salad,https://www.allrecipes.com/recipe/98579/barbies-tuna-salad/,https://images.media-allrecipes.com/userphotos/560x315/4539967.jpg,"This is a really great tuna salad recipe I got from a friend who used it in her catering service business many years ago. The secret ingredients are the curry and Parmesan cheese! Odd combinations but this makes a terrific tuna sandwich! She used it for an appetizer with gourmet crackers and people always wanted her recipe. I have never tasted another tuna salad quite like this one, and it has been my favorite recipe for tuna salad for many, many years.",228
Cheesy Ham and Hash Brown Casserole,https://www.allrecipes.com/recipe/20096/cheesy-ham-and-hash-brown-casserole/,https://images.media-allrecipes.com/userphotos/560x315/566024.jpg,"I mostly use this as a breakfast casserole, but it's great anytime. May be served with or without diced ham. Quick and easy to make, not to mention delicious!",415
Fried Broccoli,https://www.allrecipes.com/recipe/187946/fried-broccoli/,https://images.media-allrecipes.com/userphotos/560x315/2245571.jpg,"This is a recipe I came up with when I was on the South Beach Diet. It is a very healthy recipe and my husband asks for it almost all the time.",61
Broccoli Rabe with Roasted Peppers,https://www.allrecipes.com/recipe/217975/broccoli-rabe-with-roasted-peppers/,https://images.media-allrecipes.com/userphotos/250x250/942578.jpg,"These are great with Italian porketta.",93
Mawmaw's Simple Fried Green Tomatoes,https://www.allrecipes.com/recipe/222921/mawmaws-simple-fried-green-tomatoes/,https://images.media-allrecipes.com/userphotos/560x315/1355354.jpg,"My grandmother's fried green tomatoes were famous in our community. The recipe is so simple, but the results are delicious!",280
To Die For Blueberry Muffins,https://www.allrecipes.com/recipe/6865/to-die-for-blueberry-muffins/,https://images.media-allrecipes.com/userphotos/560x315/662790.jpg,"These muffins are extra large and yummy with the sugary-cinnamon crumb topping. I usually double the recipe and fill the muffin cups just to the top edge for a wonderful extra-generously-sized deli style muffin.  Add extra blueberries too, if you want!",383
Broccoli with Poppy Seed Butter and Parmesan Cheese,https://www.allrecipes.com/recipe/166835/broccoli-with-poppy-seed-butter-and-parmesan-cheese/,https://images.media-allrecipes.com/userphotos/250x250/254199.jpg,"Steamed broccoli is topped with a lightly seasoned butter and fresh Parmesan cheese.",157
Gluten Free Fried Green Tomatoes,https://www.allrecipes.com/recipe/265354/gluten-free-fried-green-tomatoes/,https://images.media-allrecipes.com/userphotos/560x315/5439682.jpg,"This classic summer dish with a Gluten Free twist is perfect for warm nights and those not-quite-ripe tomatoes. Get ready to satisfy and delight your whole family.",260
Easy Pumpkin Pancakes,https://www.allrecipes.com/recipe/239810/easy-pumpkin-pancakes/,https://images.media-allrecipes.com/userphotos/560x315/5843821.jpg,"Threw this together for my family for Thanksgiving breakfast and it was a hit. The boys asked if it was pumpkin pie! If desired, you can add chocolate chips after pancakes are poured onto the skillet, pat them with a bit of batter so they don't stick when turned.",165
Bird's Nest Breakfast Cups,https://www.allrecipes.com/recipe/231488/birds-nest-breakfast-cups/,https://images.media-allrecipes.com/userphotos/560x315/1043708.jpg,"I got the basics of this recipe from a friend of mine and thought it was a great idea since these little nests can be made ahead, which I love. They are delicious, easy to make, and can be customized to your own tastes. I not only use the recipe as a delicious grab-and-go breakfast, but serve it to guests nestled into some lovely cheese grits, alongside fresh fruits and French toast made on a panini press. Oh, and don't forget the mimosas!",210
Easy Lemon and Garlic Broccoli,https://www.allrecipes.com/recipe/228221/easy-lemon-and-garlic-broccoli/,https://images.media-allrecipes.com/userphotos/560x315/999101.jpg,"This is an easy recipe for a delicious broccoli side that takes just a few minutes to make.",120
Pumpkin Waffles with Apple Cider Syrup,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup,https://images.media-allrecipes.com/userphotos/560x315/493193.jpg,"A fall, winter and special occasion family favorite, these are fairly easy to make and delicious! They're sure to please even picky eaters.",530
French Toast Casserole,https://www.allrecipes.com/recipe/22389/french-toast-casserole/,https://images.media-allrecipes.com/userphotos/560x315/2138347.jpg,"Tastes good for breakfast,  just like French toast. It's easy to make too! Serve warm with maple syrup on top.",207
Apple Orchard Punch,https://www.allrecipes.com/recipe/20580/apple-orchard-punch/,https://images.media-allrecipes.com/userphotos/560x315/23493.jpg,"This quick and easy punch would be delightful at a country wedding or any celebration. Champagne can be used instead of ginger ale for an adult punch.",168
Easy Spicy Thai Slow Cooker Chicken,https://www.allrecipes.com/recipe/213269/easy-spicy-thai-slow-cooker-chicken/,https://images.media-allrecipes.com/userphotos/250x250/727506.jpg,"This is an inexpensive, time-saving recipe for anyone who loves spicy Thai but can't always afford to get carry-out.",564
Shrimp and Veggie Stew,https://www.allrecipes.com/recipe/72859/shrimp-and-veggie-stew/,https://images.media-allrecipes.com/userphotos/250x250/250459.jpg,"If you like easy to make, spicy one dish meals, this recipe is for you!",191
Watermelon Basil Salad,https://www.allrecipes.com/recipe/254422/watermelon-basil-salad/,https://images.media-allrecipes.com/userphotos/560x315/3730421.jpg,"A quick salad of watermelon and basil. The chili powder plays well with the sweetness of the melon.",10
The Best Rolled Sugar Cookies,https://www.allrecipes.com/recipe/10402/the-best-rolled-sugar-cookies/,https://images.media-allrecipes.com/userphotos/560x315/1863306.jpg,"Whenever you make these cookies for someone, be sure to bring along several copies of the recipe!  You will be asked for it, I promise! NOTE: I make icing with confectioners' sugar and milk. I make it fairly thin, as I 'paint' the icing on the cookies with a pastry brush. Thin enough to spread easily but not so thin that it just makes your cookies wet and runs off.",109
Cindy's Coleslaw,https://www.allrecipes.com/recipe/223409/cindys-coleslaw/,https://images.media-allrecipes.com/userphotos/560x315/875071.jpg,"No fuss, no muss with this easiest coleslaw ever.",214
Chef John's Quiche Lorraine,https://www.allrecipes.com/recipe/223196/chef-johns-quiche-lorraine/,https://images.media-allrecipes.com/userphotos/560x315/875235.jpg,"In my opinion, a proper quiche should be rich, custardy, and luxurious--not some kind of dense, baked omelet. This has only enough eggs and yolks to hold things together, but that means you need to let it cool to just warm before serving, to fully enjoy the experience.",491
Mulligatawny Soup I,https://www.allrecipes.com/recipe/13087/mulligatawny-soup-i/,https://images.media-allrecipes.com/userphotos/560x315/3573231.jpg,"The name Mulligatawny means 'pepper water', and curry is the particular ingredient that gives this incredible soup such a delicious flavor...so I'm told. This old recipe was given to me long ago.",223
Garlic Mashed Cauliflower,https://www.allrecipes.com/recipe/230816/garlic-mashed-cauliflower/,https://images.media-allrecipes.com/userphotos/560x315/1014180.jpg,"This recipe is so easy and healthy. I love mashed potatoes, and when I started the South Beach Diet and couldn't have them, I had to find an alternative. This is an awesome alternative, and people who hate vegetables love it. I do recommend using a large food processor for this recipe.",98
Cauliflower Potato Soup,https://www.allrecipes.com/recipe/234991/cauliflower-potato-soup/,https://images.media-allrecipes.com/userphotos/560x315/1092709.jpg,"A yummy cauliflower and potato soup that tastes just like potato soup. Serve topped with shredded cheese.",417
Easy Pineapple Chicken,https://www.allrecipes.com/recipe/262797/easy-pineapple-chicken/,https://images.media-allrecipes.com/userphotos/560x315/5151529.jpg,"An easy weeknight dinner, this quick chicken stir-fry with pineapple is as delicious as it is colorful! Serve with rice for a complete meal, or fried rice for a treat. Add red chile flakes to the mix if you want something sweet and spicy!",307
Perfect Ten Baked Cod,https://www.allrecipes.com/recipe/228319/perfect-ten-baked-cod/,https://images.media-allrecipes.com/userphotos/560x315/4523973.jpg,"Simple, fast, and delicious describes this baked cod recipe. Bake for two sets of 10 minutes each and you have the perfect ten dinner! This recipe was a favorite request from a local restaurant. They closed after years in business and we are happy to share a version of their most requested recipe. I serve this with rice pilaf and fresh spinach that has been lightly seared in olive oil and garlic. Yummy!",280
Easy Buttermilk Baking Sheet Pancakes,https://www.allrecipes.com/recipe/258359/easy-buttermilk-baking-sheet-pancakes/,https://images.media-allrecipes.com/userphotos/560x315/5342628.jpg,"So you'd rather hang with your brunch guests than stand over a hot oven flipping flapjacks? Gather everyone around for a giant baking sheet pancake, instead! When you set this hot cake in the center of the table, everyone can add their own toppings and slice at will. A great choice for busy moms, too: just give the kids cookie cutters to make their own fun and you'll both have a great breakfast! Serve with syrups, jams, and fresh fruit.",277
Vietnamese Rice Noodle Salad,https://www.allrecipes.com/recipe/14087/vietnamese-rice-noodle-salad/,https://images.media-allrecipes.com/userphotos/560x315/17635.jpg,"This is a good salad for a hot day.",432
Pumpkin French Toast Bake,https://www.allrecipes.com/recipe/217955/pumpkin-french-toast-bake/,https://images.media-allrecipes.com/userphotos/560x315/718700.jpg,"A delicious breakfast indulgence, perfect for those crisp autumn Saturday mornings.",305
Scrambled Eggs Done Right,https://www.allrecipes.com/recipe/86587/scrambled-eggs-done-right/,https://images.media-allrecipes.com/userphotos/560x315/4512134.jpg,"The right way to scramble eggs. There is more to just mixing eggs and cooking! This will make a believer out of you.",210
Panang Curry with Chicken,https://www.allrecipes.com/recipe/213947/panang-curry-with-chicken/,https://images.media-allrecipes.com/userphotos/560x315/815395.jpg,"Panang curry with chicken represents the diversity of Thailand's southern region. Panang refers to the island of Penang in Northern Malaysia bordering southern Thailand. Use 4 tablespoons curry paste from a fresh curry paste recipe or 5 tablespoons pre-made curry paste if time does not permit making your own paste",596
Chicken Satay,https://www.allrecipes.com/recipe/17511/chicken-satay/,https://images.media-allrecipes.com/userphotos/560x315/817812.jpg,"Why go out for Thai food when you can make it at home? These delicious Thai-style chicken satay are made of chicken marinated in a peanutty sauce, and then grilled.",162
New Wife Tuna Salad,https://www.allrecipes.com/recipe/73223/new-wife-tuna-salad/,https://images.media-allrecipes.com/userphotos/560x315/818338.jpg,"My husband says this tuna salad is even better than his mother's.  Not too pickly tasting, mild with a nice blend of flavor. You can add more mayo for a creamier salad.",186
Zucchini Soup I,https://www.allrecipes.com/recipe/13060/zucchini-soup-i/,https://images.media-allrecipes.com/userphotos/560x315/391636.jpg,"A delicious soup served anytime.",133
Kecia's Broccoli Salad,https://www.allrecipes.com/recipe/14234/kecias-broccoli-salad/,https://images.media-allrecipes.com/userphotos/250x250/422820.jpg,"Broccoli florets in a tangy dressing. The sweetness of the raisins is a perfect foil for the salt and savory taste of the bacon.",675
Roasted Cauliflower Soup,https://www.allrecipes.com/recipe/142481/roasted-cauliflower-soup/,https://images.media-allrecipes.com/userphotos/250x250/767016.jpg,"I created this delicious and creamy soup to bring to work for a healthy lunch.  I hope you enjoy it too!",135
Refined Sugar Free-Mango Sticky Rice,https://www.allrecipes.com/recipe/256566/refined-sugar-free-mango-sticky-rice/,https://images.media-allrecipes.com/userphotos/560x315/3492580.jpg,"If you have been following me on Instagram or Facebook for a while, you know that mango sticky rice is one of my favorite sweets ever. And this is especially true when you can turn this naturally gluten-free dessert into a healthy gluten-free recipe! Read on and I will show how to turn this yummy treat in a refined sugar-free dessert. The first time I tried mango sticky rice I was just in the right place: Bangkok. As you can imagine, mangoes in Thailand are the best in the whole world! Anywhere you go, from Chiang Mai to Phuket, you'll find food carts selling fresh mangoes.",332
Thai Green Curry Chicken,https://www.allrecipes.com/recipe/141833/thai-green-curry-chicken/,https://images.media-allrecipes.com/userphotos/560x315/2352284.jpg,"In this quick and easy recipe that never fails, the chicken stays moist and tender. Serve over jasmine rice for a satisfying meal.",472
Simple Roasted Butternut Squash,https://www.allrecipes.com/recipe/229733/simple-roasted-butternut-squash/,https://images.media-allrecipes.com/userphotos/560x315/957758.jpg,"Butternut squash is so good on its own, that barely any seasoning is needed. This recipe is so simple and easy.",177
Sarah's Fried Green Tomatoes,https://www.allrecipes.com/recipe/233126/sarahs-fried-green-tomatoes/,https://images.media-allrecipes.com/userphotos/560x315/2802185.jpg,"Mmmmm...batter-dipped, crispy, fried green tomatoes. Very good with a side of blue cheese dressing!",557
Green Tomato Raspberry Jam,https://www.allrecipes.com/recipe/20953/green-tomato-raspberry-jam/,https://images.media-allrecipes.com/userphotos/560x315/42598.jpg,"Nobody guesses that green tomatoes are in this very tasty jam.  It freezes well, cans easily, and the preparation is very quick.",38
"Sweet Potato, Carrot, Apple, and Red Lentil Soup",https://www.allrecipes.com/recipe/186378/sweet-potato-carrot-apple-and-red-lentil-soup/,https://images.media-allrecipes.com/userphotos/560x315/4058018.jpg,"This winter pureed soup will warm you up on the inside while still protecting the waistline.",322
Mango-Bacon-Butternut Squash Hash,https://www.allrecipes.com/recipe/228100/mango-bacon-butternut-squash-hash/,https://images.media-allrecipes.com/userphotos/560x315/3781372.jpg,"All the Paleo staples in one!",424
Aussie Breakfast Egg Mess,https://www.allrecipes.com/recipe/143403/aussie-breakfast-egg-mess/,https://images.media-allrecipes.com/userphotos/560x315/968466.jpg,"This is a quick and easy spin on scrambled eggs. Ingredients can be prepared the night before to save time in the morning. A surefire hit back home and a much-loved addition to my husband's hit list!",427
Saltfish Buljol,https://www.allrecipes.com/recipe/16200/saltfish-buljol/,https://images.media-allrecipes.com/userphotos/560x315/1060027.jpg,"A favorite Sunday morning breakfast on the island of Trinidad in the Caribbean. Saltfish can be found in many grocery stores, ask your grocer to help you locate it. Serve this dish with sliced hard boiled eggs or simply serve with toast.",431
Curried Butternut Squash Soup,https://www.allrecipes.com/recipe/235295/curried-butternut-squash-soup/,https://images.media-allrecipes.com/userphotos/560x315/5965464.jpg,"This is a soup that will keep you warm during a long, cold winter!",296
Zucchini Gazpacho,https://www.allrecipes.com/recipe/244531/zucchini-gazpacho/,https://images.media-allrecipes.com/userphotos/560x315/2429051.jpg,"A perfect no-cook soup for a hot summer day! A great way to use and serve bountiful garden zucchini! The garbanzo beans add substance, texture, and protein too. Garnish with sour cream and freshly ground black pepper, if desired.",155
Sean's Falafel and Cucumber Sauce,https://www.allrecipes.com/recipe/25309/seans-falafel-and-cucumber-sauce/,https://images.media-allrecipes.com/userphotos/560x315/200866.jpg,"This is a great recipe for falafel. Everyone that I have made it for loves it. Yum!",586
Sukhothai Pad Thai,https://www.allrecipes.com/recipe/19306/sukhothai-pad-thai/,https://images.media-allrecipes.com/userphotos/560x315/459698.jpg,"This dish can be made with shrimp, chicken or pork instead of tofu. Look for the more exotic items in the Asian foods section at your local grocery store. Adjust the pad Thai sauce ingredients to taste.",619
Tom Ka Gai (Coconut Chicken Soup),https://www.allrecipes.com/recipe/13161/tom-ka-gai-coconut-chicken-soup/,https://images.media-allrecipes.com/userphotos/560x315/7670.jpg,"The quintessential Thai soup.",433
Fresh Tomato Zucchini Soup,https://www.allrecipes.com/recipe/75188/fresh-tomato-zucchini-soup/,https://images.media-allrecipes.com/userphotos/560x315/1029409.jpg,"At a point of abundance with tomatoes and zucchini from my garden I came up with this soup. A friend said it was like a soup you would get at one of those chic 5 star restaurants! Serve with crusty French bread and salad. This soup tastes wonderful after a little cooking or simmering a long time. Sometimes I add cooked rice to give a bit more substance.",88
Copycat Panera Broccoli Cheddar Soup,https://www.allrecipes.com/recipe/235874/copycat-panera-broccoli-cheddar-soup/,https://images.media-allrecipes.com/userphotos/560x315/1087142.jpg,"My husband loves Panera broccoli cheddar soup but it went up in price and therefore we set out on a hunt to create the perfect broccoli cheddar soup. Here is what we came up with. There are tons of variations and options to make this soup your own. You can add extra veggies, different cheeses, garlic to your onions, a little nutmeg to the finished soup, green onions, sour cream, etc. The list goes on and on. Make it your own! Serve topped with cheese!",304
Quick and Simple Broccoli and Cheese,https://www.allrecipes.com/recipe/21155/quick-and-simple-broccoli-and-cheese/,https://images.media-allrecipes.com/userphotos/250x250/210133.jpg,"This recipe is great for just-getting-started-cooks.",152
Keto Instant Pot Soup (Low Carb),https://www.allrecipes.com/recipe/260502/keto-instant-pot-soup-low-carb/,https://images.media-allrecipes.com/userphotos/560x315/4950304.jpg,"Just a recipe I threw together while entertaining my 6-month-old on a soccer night for my older kiddos when we had limited time. This is an alternative to fast food on busy hectic nights. I prechopped my veggies during nap time, so all  I had to do was add them to the Instant Pot! Garnish with green onions, Cheddar cheese, and bacon.",347
Pasta Salad,https://www.allrecipes.com/recipe/14385/pasta-salad/,https://images.media-allrecipes.com/userphotos/560x315/3512373.jpg,"A dear friend gave me this recipe many years ago and I've been making it ever since. It's great for barbecues.",400
Three Cheese Breakfast Bake,https://www.allrecipes.com/recipe/33124/three-cheese-breakfast-bake/,https://images.media-allrecipes.com/userphotos/250x250/267502.jpg,"This rich egg and cheese casserole is a great way to start the day.",374
Hash Brown and Egg Casserole,https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,https://images.media-allrecipes.com/userphotos/560x315/2331971.jpg,"This is my family's recipe that has been handed down through the years.  We've always used the maple flavored pork sausage but any kind is good.  This casserole is a nice and cozy breakfast or brunch meal that everyone will enjoy.  It's got the perfect taste with lots of cheese. Yum! Be sure to use a baking dish that is deep enough to cover with aluminum foil.",616
"Best Big, Fat, Chewy Chocolate Chip Cookie",https://www.allrecipes.com/recipe/25037/best-big-fat-chewy-chocolate-chip-cookie/,https://images.media-allrecipes.com/userphotos/560x315/1107530.jpg,"These cookies are the pinnacle of perfection! If you want a big, fat, chewy cookie like the kind you see at bakeries and specialty shops, then these are the cookies for you!",285
Browned Butter Vegetables with Almonds,https://www.allrecipes.com/recipe/63336/browned-butter-vegetables-with-almonds/,https://images.media-allrecipes.com/userphotos/560x315/211416.jpg,"I don't quite know what happens when butter just starts to brown, but it takes on a wonderful 'nutty' aroma. Once the butter starts to simmer, watch very closely to make sure it doesn't burn. My husband loves vegetables cooked this way. I have used many different types of fresh vegetables and this seems to work with most any vegetable. (This recipe is for 1 1/2 pounds vegetables.)",185
Thai Carrot Salad,https://www.allrecipes.com/recipe/239964/thai-carrot-salad/,https://images.media-allrecipes.com/userphotos/560x315/1603188.jpg,"I got this recipe from the cook at my favorite Thai restaurant in Cincinnati. His carrot salad was one of his most popular salads/appetizers, people would buy multiple orders to go so they could bring this as a take along dish to an event. This is even better made a day ahead.",183
Zesty Quinoa Salad,https://www.allrecipes.com/recipe/229156/zesty-quinoa-salad/,https://images.media-allrecipes.com/userphotos/560x315/1005880.jpg,"This bright and colorful salad is a great summertime recipe (or anytime you want to feel like it's summertime). Light and citrusy, it's a whole new way to enjoy quinoa. Lime juice and cilantro give a refreshing kick, while quinoa and black beans provide tasty vegan protein. If you're not vegan, add even more protein by adding chunks of chicken or turkey. Yum!",270
Red Curry Coconut Squash Soup,https://www.allrecipes.com/recipe/267054/red-curry-coconut-squash-soup/,https://images.media-allrecipes.com/userphotos/560x315/1610720.jpg,"This curried squash soup has such an amazing balance of flavors and has officially become my favorite soup. Perfect for a chilly fall day! The fall weather always serves as inspiration for soup, especially butternut squash soups. I really wanted to put a spin on the typical squash soup this time, though. Optional garnishes include sliced scallions, toasted squash seeds, or shrimp. I highly suggest the toasted squash seeds as a garnish. They really add a lot!",303
Creamy Pesto Shrimp,https://www.allrecipes.com/recipe/11808/creamy-pesto-shrimp/,https://images.media-allrecipes.com/userphotos/250x250/59215.jpg,"One of our family's favorites, it's also great when made with crab meat instead of the shrimp.",646
Blueberry Walnut Salad,https://www.allrecipes.com/recipe/72721/blueberry-walnut-salad/,https://images.media-allrecipes.com/userphotos/560x315/652457.jpg,"An easy, yummy salad, perfect for any season, with berries, nuts, and greens. For an entree add chicken, diced apples, and diced green onions!",128
Lemon-Garlic Shrimp and Grits,https://www.allrecipes.com/recipe/220894/lemon-garlic-shrimp-and-grits/,https://images.media-allrecipes.com/userphotos/250x250/1001970.jpg,"Classic Carolina Shrimp and Grits! Serve with lemon wedges.",197
Buttermilk Pancakes II,https://www.allrecipes.com/recipe/24530/buttermilk-pancakes-ii/,https://images.media-allrecipes.com/userphotos/560x315/439719.jpg,"A very light and fluffy pancake that requires fresh buttermilk, but it's the best I've ever made!",219
Butternut Squash Soup,https://www.allrecipes.com/recipe/12974/butternut-squash-soup/,https://images.media-allrecipes.com/userphotos/560x315/45392.jpg,"Delicious and very easy to make. You can use 3 to 4 cups of chicken broth instead of the water and bouillon cubes. Also works well with half as much cream cheese if you don't want it too rich.",397
